日期,單位名稱,買進金額,賣出金額,買賣差額
2025/03/06,自營商(自行買賣),"4,161,270,758","3,569,996,088","591,274,670"
2025/03/06,自營商(避險),"11,071,124,717","16,935,967,393","-5,864,842,676"
2025/03/06,投信,"9,045,838,538","6,172,858,123","2,872,980,415"
2025/03/06,外資及陸資(不含外資自營商),"111,460,318,873","137,582,559,195","-26,122,240,322"
2025/03/06,外資自營商,0,0,0
2025/03/06,合計,"135,738,552,886","164,261,380,799","-28,522,827,913"
