日期,單位名稱,買進金額,賣出金額,買賣差額
2025/05/07,自營商(自行買賣),"1,345,890,734","4,840,130,381","-3,494,239,647"
2025/05/07,自營商(避險),"6,511,685,965","13,012,422,906","-6,500,736,941"
2025/05/07,投信,"4,005,389,625","6,905,240,092","-2,899,850,467"
2025/05/07,外資及陸資(不含外資自營商),"118,753,966,762","105,108,675,829","13,645,290,933"
2025/05/07,外資自營商,0,0,0
2025/05/07,合計,"130,616,933,086","129,866,469,208","750,463,878"
