日期,單位名稱,買進金額,賣出金額,買賣差額
2025/02/06,自營商(自行買賣),"5,091,448,034","3,650,610,851","1,440,837,183"
2025/02/06,自營商(避險),"10,641,460,879","10,411,634,537","229,826,342"
2025/02/06,投信,"8,222,212,204","5,492,065,182","2,730,147,022"
2025/02/06,外資及陸資(不含外資自營商),"127,469,372,536","124,573,288,570","2,896,083,966"
2025/02/06,外資自營商,0,0,0
2025/02/06,合計,"151,424,493,653","144,127,599,140","7,296,894,513"
