日期,單位名稱,買進金額,賣出金額,買賣差額
2025/11/19,自營商(自行買賣),"3,948,754,318","8,804,743,072","-4,855,988,754"
2025/11/19,自營商(避險),"19,438,224,440","22,650,251,196","-3,212,026,756"
2025/11/19,投信,"18,610,280,996","17,535,054,229","1,075,226,767"
2025/11/19,外資及陸資(不含外資自營商),"202,180,657,170","227,869,670,009","-25,689,012,839"
2025/11/19,外資自營商,0,0,0
2025/11/19,合計,"244,177,916,924","276,859,718,506","-32,681,801,582"
