日期,單位名稱,買進金額,賣出金額,買賣差額
2026/03/23,自營商(自行買賣),"6,041,169,874","12,066,037,680","-6,024,867,806"
2026/03/23,自營商(避險),"30,500,147,599","55,586,948,535","-25,086,800,936"
2026/03/23,投信,"19,269,828,430","8,735,004,794","10,534,823,636"
2026/03/23,外資及陸資(不含外資自營商),"199,097,235,576","283,019,837,368","-83,922,601,792"
2026/03/23,外資自營商,0,0,0
2026/03/23,合計,"254,908,381,479","359,407,828,377","-104,499,446,898"
