日期,單位名稱,買進金額,賣出金額,買賣差額
2025/12/15,自營商(自行買賣),"6,049,002,659","4,316,504,453","1,732,498,206"
2025/12/15,自營商(避險),"13,242,123,887","18,630,237,292","-5,388,113,405"
2025/12/15,投信,"8,790,156,605","10,913,364,773","-2,123,208,168"
2025/12/15,外資及陸資(不含外資自營商),"137,212,007,197","186,206,979,329","-48,994,972,132"
2025/12/15,外資自營商,0,0,0
2025/12/15,合計,"165,293,290,348","220,067,085,847","-54,773,795,499"
