日期,單位名稱,買進金額,賣出金額,買賣差額
2025/05/20,自營商(自行買賣),"3,680,845,077","2,087,521,735","1,593,323,342"
2025/05/20,自營商(避險),"7,280,001,391","7,464,808,299","-184,806,908"
2025/05/20,投信,"9,617,761,880","9,228,364,583","389,397,297"
2025/05/20,外資及陸資(不含外資自營商),"105,538,551,249","100,183,598,958","5,354,952,291"
2025/05/20,外資自營商,0,0,0
2025/05/20,合計,"126,117,159,597","118,964,293,575","7,152,866,022"
