日期,單位名稱,買進金額,賣出金額,買賣差額
2025/12/10,自營商(自行買賣),"7,906,228,739","5,253,474,314","2,652,754,425"
2025/12/10,自營商(避險),"15,530,555,489","12,921,887,661","2,608,667,828"
2025/12/10,投信,"8,065,807,918","6,226,134,422","1,839,673,496"
2025/12/10,外資及陸資(不含外資自營商),"176,489,379,908","156,881,928,497","19,607,451,411"
2025/12/10,外資自營商,0,0,0
2025/12/10,合計,"207,991,972,054","181,283,424,894","26,708,547,160"
