日期,單位名稱,買進金額,賣出金額,買賣差額
2025/10/08,自營商(自行買賣),"6,820,697,836","4,280,383,839","2,540,313,997"
2025/10/08,自營商(避險),"16,258,947,284","15,673,375,505","585,571,779"
2025/10/08,投信,"3,312,493,160","7,658,710,504","-4,346,217,344"
2025/10/08,外資及陸資(不含外資自營商),"154,770,855,920","168,865,243,189","-14,094,387,269"
2025/10/08,外資自營商,0,0,0
2025/10/08,合計,"181,162,994,200","196,477,713,037","-15,314,718,837"
