日期,單位名稱,買進金額,賣出金額,買賣差額
2025/08/22,自營商(自行買賣),"2,615,748,283","3,189,383,622","-573,635,339"
2025/08/22,自營商(避險),"10,700,439,115","11,154,248,919","-453,809,804"
2025/08/22,投信,"6,001,001,194","7,164,085,833","-1,163,084,639"
2025/08/22,外資及陸資(不含外資自營商),"112,904,760,366","129,302,754,053","-16,397,993,687"
2025/08/22,外資自營商,0,0,0
2025/08/22,合計,"132,221,948,958","150,810,472,427","-18,588,523,469"
