日期,單位名稱,買進金額,賣出金額,買賣差額
2025/05/06,自營商(自行買賣),"1,393,648,224","5,805,486,720","-4,411,838,496"
2025/05/06,自營商(避險),"9,655,135,117","17,038,649,596","-7,383,514,479"
2025/05/06,投信,"8,177,815,093","7,294,099,078","883,716,015"
2025/05/06,外資及陸資(不含外資自營商),"136,365,143,204","120,611,168,050","15,753,975,154"
2025/05/06,外資自營商,0,0,0
2025/05/06,合計,"155,591,741,638","150,749,403,444","4,842,338,194"
