日期,單位名稱,買進金額,賣出金額,買賣差額
2025/06/16,自營商(自行買賣),"3,776,905,513","3,054,229,008","722,676,505"
2025/06/16,自營商(避險),"9,983,002,024","16,455,247,929","-6,472,245,905"
2025/06/16,投信,"12,291,496,986","9,551,906,127","2,739,590,859"
2025/06/16,外資及陸資(不含外資自營商),"103,856,916,097","103,844,001,618","12,914,479"
2025/06/16,外資自營商,0,0,0
2025/06/16,合計,"129,908,320,620","132,905,384,682","-2,997,064,062"
