日期,單位名稱,買進金額,賣出金額,買賣差額
2025/09/08,自營商(自行買賣),"4,391,189,521","4,243,166,751","148,022,770"
2025/09/08,自營商(避險),"15,465,388,075","13,015,198,585","2,450,189,490"
2025/09/08,投信,"5,960,733,306","7,180,859,377","-1,220,126,071"
2025/09/08,外資及陸資(不含外資自營商),"146,233,644,681","131,615,119,465","14,618,525,216"
2025/09/08,外資自營商,0,0,0
2025/09/08,合計,"172,050,955,583","156,054,344,178","15,996,611,405"
