日期,單位名稱,買進金額,賣出金額,買賣差額
2025/12/11,自營商(自行買賣),"5,122,079,790","5,585,955,336","-463,875,546"
2025/12/11,自營商(避險),"16,578,615,475","18,603,941,768","-2,025,326,293"
2025/12/11,投信,"10,288,938,129","8,186,940,462","2,101,997,667"
2025/12/11,外資及陸資(不含外資自營商),"164,594,980,280","183,571,790,345","-18,976,810,065"
2025/12/11,外資自營商,0,0,0
2025/12/11,合計,"196,584,613,674","215,948,627,911","-19,364,014,237"
