日期,單位名稱,買進金額,賣出金額,買賣差額
2025/09/22,自營商(自行買賣),"6,901,014,040","3,992,117,701","2,908,896,339"
2025/09/22,自營商(避險),"16,843,487,192","11,988,614,719","4,854,872,473"
2025/09/22,投信,"6,931,709,718","12,195,826,983","-5,264,117,265"
2025/09/22,外資及陸資(不含外資自營商),"153,604,848,339","160,255,656,897","-6,650,808,558"
2025/09/22,外資自營商,0,0,0
2025/09/22,合計,"184,281,059,289","188,432,216,300","-4,151,157,011"
