日期,單位名稱,買進金額,賣出金額,買賣差額
2025/10/14,自營商(自行買賣),"6,724,307,138","9,571,725,265","-2,847,418,127"
2025/10/14,自營商(避險),"27,857,467,038","31,258,556,789","-3,401,089,751"
2025/10/14,投信,"7,719,224,321","9,595,057,414","-1,875,833,093"
2025/10/14,外資及陸資(不含外資自營商),"225,947,155,615","242,295,924,898","-16,348,769,283"
2025/10/14,外資自營商,0,0,0
2025/10/14,合計,"268,248,154,112","292,721,264,366","-24,473,110,254"
