日期,單位名稱,買進金額,賣出金額,買賣差額
2025/06/24,自營商(自行買賣),"5,101,957,934","4,197,588,766","904,369,168"
2025/06/24,自營商(避險),"14,696,231,898","11,287,591,363","3,408,640,535"
2025/06/24,投信,"27,806,760,158","27,352,465,154","454,295,004"
2025/06/24,外資及陸資(不含外資自營商),"152,501,337,881","123,235,898,134","29,265,439,747"
2025/06/24,外資自營商,0,0,0
2025/06/24,合計,"200,106,287,871","166,073,543,417","34,032,744,454"
