日期,單位名稱,買進金額,賣出金額,買賣差額
2026/05/12,自營商(自行買賣),"8,908,117,192","13,661,010,208","-4,752,893,016"
2026/05/12,自營商(避險),"54,089,475,283","70,000,164,455","-15,910,689,172"
2026/05/12,投信,"64,219,072,068","25,902,007,032","38,317,065,036"
2026/05/12,外資及陸資(不含外資自營商),"513,039,572,893","543,533,352,834","-30,493,779,941"
2026/05/12,外資自營商,0,0,0
2026/05/12,合計,"640,256,237,436","653,096,534,529","-12,840,297,093"
