日期,單位名稱,買進金額,賣出金額,買賣差額
2026/04/15,自營商(自行買賣),"8,618,126,413","13,064,758,978","-4,446,632,565"
2026/04/15,自營商(避險),"35,620,326,820","36,204,900,568","-584,573,748"
2026/04/15,投信,"13,277,923,185","22,171,781,314","-8,893,858,129"
2026/04/15,外資及陸資(不含外資自營商),"413,255,407,401","357,905,213,591","55,350,193,810"
2026/04/15,外資自營商,0,0,0
2026/04/15,合計,"470,771,783,819","429,346,654,451","41,425,129,368"
