日期,單位名稱,買進金額,賣出金額,買賣差額
2025/07/03,自營商(自行買賣),"4,677,893,020","4,444,969,514","232,923,506"
2025/07/03,自營商(避險),"12,310,138,612","7,197,907,869","5,112,230,743"
2025/07/03,投信,"18,353,837,191","23,562,200,438","-5,208,363,247"
2025/07/03,外資及陸資(不含外資自營商),"146,567,724,776","116,944,245,637","29,623,479,139"
2025/07/03,外資自營商,0,0,0
2025/07/03,合計,"181,909,593,599","152,149,323,458","29,760,270,141"
