日期,單位名稱,買進金額,賣出金額,買賣差額
2026/04/01,自營商(自行買賣),"11,924,513,840","5,164,121,365","6,760,392,475"
2026/04/01,自營商(避險),"32,457,754,041","17,598,513,188","14,859,240,853"
2026/04/01,投信,"17,790,110,536","7,651,575,716","10,138,534,820"
2026/04/01,外資及陸資(不含外資自營商),"263,895,638,342","240,644,320,289","23,251,318,053"
2026/04/01,外資自營商,0,0,0
2026/04/01,合計,"326,068,016,759","271,058,530,558","55,009,486,201"
