日期,單位名稱,買進金額,賣出金額,買賣差額
2026/02/09,自營商(自行買賣),"4,878,967,151","3,697,860,520","1,181,106,631"
2026/02/09,自營商(避險),"28,092,160,856","18,595,502,195","9,496,658,661"
2026/02/09,投信,"7,955,087,457","7,059,307,185","895,780,272"
2026/02/09,外資及陸資(不含外資自營商),"250,921,925,770","226,153,309,241","24,768,616,529"
2026/02/09,外資自營商,0,0,0
2026/02/09,合計,"291,848,141,234","255,505,979,141","36,342,162,093"
