日期,單位名稱,買進金額,賣出金額,買賣差額
2025/05/15,自營商(自行買賣),"2,588,428,743","2,500,390,819","88,037,924"
2025/05/15,自營商(避險),"9,234,228,090","9,705,996,115","-471,768,025"
2025/05/15,投信,"6,553,600,167","4,670,131,992","1,883,468,175"
2025/05/15,外資及陸資(不含外資自營商),"136,177,152,185","128,666,320,619","7,510,831,566"
2025/05/15,外資自營商,0,0,0
2025/05/15,合計,"154,553,409,185","145,542,839,545","9,010,569,640"
