日期,單位名稱,買進金額,賣出金額,買賣差額
2025/02/14,自營商(自行買賣),"4,481,160,794","4,937,299,839","-456,139,045"
2025/02/14,自營商(避險),"11,904,457,823","14,077,901,273","-2,173,443,450"
2025/02/14,投信,"6,768,897,920","9,962,537,874","-3,193,639,954"
2025/02/14,外資及陸資(不含外資自營商),"125,056,967,852","149,649,620,832","-24,592,652,980"
2025/02/14,外資自營商,0,0,0
2025/02/14,合計,"148,211,484,389","178,627,359,818","-30,415,875,429"
