日期,單位名稱,買進金額,賣出金額,買賣差額
2025/09/30,自營商(自行買賣),"6,504,083,427","2,942,241,855","3,561,841,572"
2025/09/30,自營商(避險),"14,894,213,598","12,461,156,944","2,433,056,654"
2025/09/30,投信,"7,717,916,277","7,021,352,855","696,563,422"
2025/09/30,外資及陸資(不含外資自營商),"201,925,567,154","195,374,599,446","6,550,967,708"
2025/09/30,外資自營商,0,0,0
2025/09/30,合計,"231,041,780,456","217,799,351,100","13,242,429,356"
