日期,單位名稱,買進金額,賣出金額,買賣差額
2025/08/07,自營商(自行買賣),"4,983,650,225","4,542,116,733","441,533,492"
2025/08/07,自營商(避險),"17,225,800,280","12,148,683,243","5,077,117,037"
2025/08/07,投信,"7,340,719,605","6,224,113,427","1,116,606,178"
2025/08/07,外資及陸資(不含外資自營商),"171,678,008,052","128,438,523,996","43,239,484,056"
2025/08/07,外資自營商,0,0,0
2025/08/07,合計,"201,228,178,162","151,353,437,399","49,874,740,763"
