日期,單位名稱,買進金額,賣出金額,買賣差額
2025/09/23,自營商(自行買賣),"5,661,788,105","5,102,721,528","559,066,577"
2025/09/23,自營商(避險),"19,946,168,043","17,299,726,159","2,646,441,884"
2025/09/23,投信,"9,241,256,797","10,810,885,361","-1,569,628,564"
2025/09/23,外資及陸資(不含外資自營商),"178,385,961,161","167,747,241,954","10,638,719,207"
2025/09/23,外資自營商,0,0,0
2025/09/23,合計,"213,235,174,106","200,960,575,002","12,274,599,104"
