日期,單位名稱,買進金額,賣出金額,買賣差額
2025/04/24,自營商(自行買賣),"1,394,893,849","2,666,872,099","-1,271,978,250"
2025/04/24,自營商(避險),"6,622,091,141","8,927,442,436","-2,305,351,295"
2025/04/24,投信,"7,833,151,514","5,859,830,328","1,973,321,186"
2025/04/24,外資及陸資(不含外資自營商),"93,542,765,468","99,751,602,784","-6,208,837,316"
2025/04/24,外資自營商,0,0,0
2025/04/24,合計,"109,392,901,972","117,205,747,647","-7,812,845,675"
