日期,單位名稱,買進金額,賣出金額,買賣差額
2026/01/28,自營商(自行買賣),"5,623,168,858","6,113,903,927","-490,735,069"
2026/01/28,自營商(避險),"26,597,703,784","27,953,780,561","-1,356,076,777"
2026/01/28,投信,"14,712,771,351","16,100,483,687","-1,387,712,336"
2026/01/28,外資及陸資(不含外資自營商),"290,010,859,732","256,734,993,865","33,275,865,867"
2026/01/28,外資自營商,0,0,0
2026/01/28,合計,"336,944,503,725","306,903,162,040","30,041,341,685"
