日期,單位名稱,買進金額,賣出金額,買賣差額
2025/06/05,自營商(自行買賣),"4,109,034,531","3,839,031,658","270,002,873"
2025/06/05,自營商(避險),"10,132,290,838","14,419,714,083","-4,287,423,245"
2025/06/05,投信,"25,016,279,884","27,377,600,500","-2,361,320,616"
2025/06/05,外資及陸資(不含外資自營商),"132,842,271,634","132,775,946,200","66,325,434"
2025/06/05,外資自營商,0,0,0
2025/06/05,合計,"172,099,876,887","178,412,292,441","-6,312,415,554"
