日期,單位名稱,買進金額,賣出金額,買賣差額
2025/07/18,自營商(自行買賣),"5,256,656,316","3,747,600,719","1,509,055,597"
2025/07/18,自營商(避險),"15,955,225,177","9,947,392,416","6,007,832,761"
2025/07/18,投信,"12,230,521,683","8,854,528,194","3,375,993,489"
2025/07/18,外資及陸資(不含外資自營商),"141,274,313,480","110,266,763,229","31,007,550,251"
2025/07/18,外資自營商,0,0,0
2025/07/18,合計,"174,716,716,656","132,816,284,558","41,900,432,098"
